VILLE,DEPARTEMENT,CODE INSEE,NOM DU SITE,GROUPE DE DECHETS,SOUS-GROUPE DE DECHETS,DESCRIPTION PHYSIQUE,CATEGORIE,FAMILLE IN,VOLUME EQUIVALENT CONDITIONNE,MAJORATION,ACTIVITE ( Bq),PRINCIPAUX RADIONUCLEIDES
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Non-Ferrous Metals (4.705 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""6,25765""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Non-ferrous metals (42.341 t)&quot;,"""TFA""","""TFA-02""","""81,29472""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Drained (121,917 t )&quot;","""TFA""","""TFA-02""","""132,88953""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Water Filters (3.024 t)&quot;,"""FMA-VC""",&quot;F3-01b&quot;,"""5,50368""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Water Filters (3.024 t)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""57,6072""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Ventilation Filters (12.044 t)&quot;,"""TFA""","""TFA-02""","""19,2704""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Iodine traps, activated carbon (67.448 t)&quot;","""TFA""","""TFA-02""","""112,63816""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Settling sludge (34.589 t)&quot;,"""FMA-VC""",&quot;F3-2-02&quot;,"""192,31484""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Evaporation concentrates (2,401 t)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Boues sechees (12.6 t )&quot;,"""TFA""","""TFA-02""","""12,6""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Silica, sand, corundum, shot (1.295 t)&quot;","""TFA""","""TFA-02""","""0,86765""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Oils (22.117 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Solvents (0.166 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Organic Liquids (0.126 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Leaching Solutions (0.4 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Active resins (54,601 t)&quot;","""FMA-VC""",&quot;F3-2-03&quot;,"""291,02333""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;APG Ion Exchange Resins (20.205 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""5,37453""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;APG Ion Exchange Resins (80.821 t)&quot;,"""TFA""","""TFA-02""","""109,10835""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Asbestos (3.985 t)&quot;,"""TFA""","""TFA-02""","""39,85""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"""Tubes fluorescents (0,87 t )""","""TFA""","""TFA-02""","""1,2441""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"""Piles, batteries (2,293 t )""","""TFA""","""TFA-02""","""4,586""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;RPN Chambers (1.368 t)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""16,38864""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"""Sondes RIC (0,002 t )""","""FMA-VC""",&quot;F3-2-05&quot;,"""0,02396""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Electrical and electronic waste (1.973 t)&quot;,"""TFA""","""TFA-02""","""1,973""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Cluster Guide Tubes (9.15 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""9,15""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Cluster Guide Tubes (9.15 t)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""9,15""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;200 liter metal drums (20 F1)&quot;,"""FMA-VC""",&quot;F3-01b&quot;,"""2,7""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Concrete shells of 2 m3 (10 C1)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""20""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni, 90Sr, 137Cs&quot;"
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Concrete shells of 1.2 m3 (16 C4)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""19,68""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 55Fe, 60Co, 110mAg, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;120 liter plastic drums (1 F5)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0,01""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;200 liter plastic drums (34 F6)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0,51""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 63Ni, 110mAg, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Metal boxes of 4 m3 (4 CM4M3)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""0,992""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 63Ni, 110mAg, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;2.66 m3 lockers (8 CA2)&quot;,"""TFA""","""TFA-02""","""21,28""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;1.33 m3 lockers (2 CA1)&quot;,"""TFA""","""TFA-02""","""2,66""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1 m3 (1 BB1)""","""TFA""","""TFA-02""","""1""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1 m3 (29 BB1)""","""TFA""","""TFA-02""","""29""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 55Fe, 60Co, 110mAg, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1,5 m3 (10 BB1.5)""","""TFA""","""TFA-02""","""15""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Concrete shells of 2 m3 (6 C1)&quot;,"""FMA-VC""",&quot;F3-2-03&quot;,"""12""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 60Co, 63Ni, 137Cs&quot;"
&quot;NOGENT-SUR-SEINE&quot;,"""10""","""10268""",&quot;EDF - NOGENT-SUR-SEINE - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Caissons lhotelier (6 LHOT)""","""FMA-VC""",&quot;F3-7-02&quot;,"""6,93""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 63Ni, 110mAg, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,&quot;Long-lived medium-level waste stored in swimming pools&quot;,"""0""",&quot;Source clusters (22 units)&quot;,&quot;OTHERS&quot;,"""S01""","""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Intermediate-level, long-lived waste stored in swimming pools&quot;","""0""",&quot;Bunches (other than springs) (225 units)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""18,675""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Intermediate-level, long-lived waste stored in swimming pools&quot;","""0""",&quot;RIC glove fingers (37 cases)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""1,887""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,&quot;Long-lived medium-level waste stored in swimming pools&quot;,"""0""","&quot;Absorbent pencils (AIC, Pyrex, stainless steel) (69 cases)&quot;",&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""39,399""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,&quot;Long-lived medium-level waste stored in swimming pools&quot;,"""0""","""Crayons sources (4 etuis)""",&quot;OTHERS&quot;,"""S01""","""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Intermediate-level, long-lived waste stored in swimming pools&quot;","""0""",&quot;Grape heads (all) (16 cases)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""1,776""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Intermediate-level, long-lived waste stored in swimming pools&quot;","""0""",&quot;Fuel assembly skeletons (7 units)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""0,476""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,&quot;Long-lived medium-level waste stored in swimming pools&quot;,"""0""",&quot;Miscellaneous metal parts (15 cases)&quot;,&quot;MA-VL&quot;,&quot;F2-2-03&quot;,"""0,57""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni&quot;"
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Plastics, rubber (2.34 t)&quot;","""FMA-VC""",&quot;F3-01b&quot;,"""4,563""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Plastics, Rubber (8.191 t)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""2,178806""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Plastics, rubber (1.17 t)&quot;","""FMA-VC""",&quot;F3-2-05&quot;,"""14,8122""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Nonferrous metals (0.754 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""1,00282""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Non-Ferrous Metals (6.781 t)&quot;,"""TFA""","""TFA-02""","""13,01952""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Engraved (72.649 t )&quot;,"""TFA""","""TFA-02""","""79,18741""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Water Filters (1.365 t)&quot;,"""FMA-VC""",&quot;F3-01b&quot;,"""2,4843""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Water Filters (1.365 t)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""26,00325""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;RPN Chambers (1.03 t)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""12,3394""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Ventilation Filters (9.206 t)&quot;,"""TFA""","""TFA-02""","""14,7296""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Iodine traps, activated carbon (3.456 t)&quot;","""TFA""","""TFA-02""","""5,77152""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Boues sechees (87 t )&quot;,"""TFA""","""TFA-02""","""87""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Silica, sand, corundum, shot (60.787 t)&quot;","""TFA""","""TFA-02""","""40,72729""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
"""PALUEL""","""76""","""76493""",&quot;EDF - PALUEL - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Solvents (0.368 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
